,filtered_word,filtered_freq
37032,sensibility,nn
37033,moved,vbd
37034,moment,nn
37035,sister,nn
37036,'s,pos
37037,chair,nn
37038,putting,vbg
37039,one,cd
37040,arm,nn
37041,round,nn
37042,neck,nn
37043,one,cd
37044,cheek,nn
37045,close,nn
37046,said,vbd
37047,low,jj
37048,eager,jj
37049,voice,nn
37050,'',''
37051,dear,nnp
37052,dear,jj
37053,elinor,nnp
37054,n't,rb
37055,mind,vb
37056,n't,rb
37057,let,vb
37058,make,vb
37059,unhappy,jj
37060,'',''
37061,could,md
37062,say,vb
37063,spirit,nn
37064,quite,rb
37065,overcome,jj
37066,hiding,vbg
37067,face,nn
37068,elinor,nnp
37069,'s,pos
37070,shoulder,nn
37071,burst,vbd
37072,tear,nn
37073,every,dt
37074,body,nn
37075,'s,pos
37076,attention,nn
37077,wa,nn
37078,called,vbn
37079,almost,rb
37080,every,dt
37081,body,nn
37082,wa,jj
37083,concerned.,nn
37084,--,:
37085,colonel,nnp
37086,brandon,nnp
37087,rose,vbd
37088,went,vbd
37089,without,in
37090,knowing,vbg
37091,did.,vbz
37092,--,:
37093,mrs,nnp
37094,jennings,nns
37095,intelligent,jj
37096,``,``
37097,ah,nnp
37098,poor,jj
37099,dear,nn
37100,'',''
37101,immediately,rb
37102,gave,vbd
37103,salt,nn
37104,sir,nnp
37105,john,nnp
37106,felt,vbd
37107,desperately,rb
37108,enraged,vbn
37109,author,nn
37110,nervous,jj
37111,distress,nn
37112,instantly,rb
37113,changed,vbd
37114,seat,nn
37115,one,cd
37116,close,nn
37117,lucy,nnp
37118,steele,nnp
37119,gave,vbd
37120,whisper,nn
37121,brief,jj
37122,account,nn
37123,whole,jj
37124,shocking,nn
37125,affair,nn
37126,minute,nn
37127,however,rb
37128,marianne,nnp
37129,wa,nn
37130,recovered,vbd
37131,enough,rb
37132,put,vb
37133,end,nn
37134,bustle,nn
37135,sit,vbp
37136,among,in
37137,rest,nn
37138,though,in
37139,spirit,nn
37140,retained,vbd
37141,impression,nn
37142,passed,vbn
37143,whole,jj
37144,evening,nn
37145,``,``
37146,poor,nnp
37147,marianne,nnp
37148,'',''
37149,said,vbd
37150,brother,nn
37151,colonel,nnp
37152,brandon,nnp
37153,low,jj
37154,voice,nn
37155,soon,rb
37156,could,md
37157,secure,vb
37158,attention,nn
37159,--,:
37160,'',''
37161,ha,vbz
37162,good,jj
37163,health,nn
37164,sister,nn
37165,--,:
37166,nervous,jj
37167,--,:
37168,ha,vbd
37169,elinor,nnp
37170,'s,pos
37171,constitution,nn
37172,--,:
37173,one,cd
37174,must,md
37175,allow,vb
37176,something,nn
37177,trying,vbg
37178,young,jj
37179,woman,nn
37180,beauty,nn
37181,loss,nn
37182,personal,jj
37183,attraction,nn
37184,would,md
37185,think,vb
37186,perhaps,rb
37187,marianne,nnp
37188,remarkably,rb
37189,handsome,vbd
37190,month,nn
37191,ago,rb
37192,quite,vb
37193,handsome,nn
37194,elinor.,nnp
37195,--,:
37196,see,vbp
37197,gone,vbn
37198,'',''
37199,chapter,nn
37200,35,cd
37201,elinor,nnp
37202,'s,pos
37203,curiosity,nn
37204,see,vb
37205,mrs.,nnp
37206,ferrars,nnp
37207,wa,vbz
37208,satisfied.,nn
37209,--,:
37210,found,vbn
37211,every,dt
37212,thing,nn
37213,could,md
37214,tend,vb
37215,make,vb
37216,farther,jjr
37217,connection,nn
37218,family,nn
37219,undesirable.,nn
37220,--,:
37221,seen,vbn
37222,enough,rb
37223,pride,nn
37224,meanness,nn
37225,determined,jj
37226,prejudice,nn
37227,comprehend,vb
37228,difficulty,nn
37229,must,md
37230,perplexed,vbn
37231,engagement,nn
37232,retarded,vbd
37233,marriage,nn
37234,edward,nnp
37235,otherwise,rb
37236,free,jj
37237,--,:
37238,seen,vbn
37239,almost,rb
37240,enough,jj
37241,thankful,jj
37242,sake,nn
37243,one,cd
37244,greater,jjr
37245,obstacle,nn
37246,preserved,vbd
37247,suffering,vbg
37248,mrs.,nnp
37249,ferrars,nnp
37250,'s,pos
37251,creation,nn
37252,preserved,vbd
37253,dependence,nn
37254,upon,in
37255,caprice,nn
37256,solicitude,nn
37257,good,jj
37258,opinion,nn
37259,least,jjs
37260,bring,vb
37261,quite,rb
37262,rejoice,vb
37263,edward,nnp
37264,'s,pos
37265,fettered,vbn
37266,lucy,nnp
37267,determined,vbd
37268,lucy,nnp
37269,amiable,jj
37270,ought,md
37271,rejoiced,vbn
37272,wondered,vbd
37273,lucy,nnp
37274,'s,pos
37275,spirit,nn
37276,could,md
37277,much,jj
37278,elevated,vbn
37279,civility,nn
37280,mrs.,nnp
37281,ferrars,nnp
37282,--,:
37283,interest,nn
37284,vanity,nn
37285,much,jj
37286,blind,in
37287,make,vb
37288,attention,nn
37289,seemed,vbd
37290,paid,vbd
37291,wa,vbz
37292,elinor,nnp
37293,appear,vbp
37294,compliment,nn
37295,--,:
37296,allow,vb
37297,derive,vb
37298,encouragement,nn
37299,preference,nn
37300,given,vbn
37301,real,jj
37302,situation,nn
37303,wa,vbd
37304,unknown,jj
37305,wa,vbz
37306,declared,vbn
37307,lucy,nnp
37308,'s,pos
37309,eye,nn
37310,time,nn
37311,wa,rb
37312,declared,vbd
37313,next,jj
37314,morning,nn
37315,openly,rb
37316,particular,jj
37317,desire,nn
37318,lady,nnp
37319,middleton,nnp
37320,set,vbd
37321,berkeley,nnp
37322,street,nnp
37323,chance,nn
37324,seeing,vbg
37325,elinor,nnp
37326,alone,rb
37327,tell,vb
37328,happy,jj
37329,wa,vbz
37330,chance,nn
37331,proved,vbd
37332,lucky,jj
37333,one,cd
37334,message,nn
37335,mrs.,nnp
37336,palmer,nnp
37337,soon,rb
37338,arrived,vbd
37339,carried,vbd
37340,mrs.,nnp
37341,jennings,nnp
37342,away,rb
37343,``,``
37344,dear,jj
37345,friend,nn
37346,'',''
37347,cried,vbd
37348,lucy,nnp
37349,soon,rb
37350,``,``
37351,come,vbp
37352,talk,vb
37353,happiness,nn
37354,could,md
37355,anything,nn
37356,flattering,vbg
37357,mrs.,nnp
37358,ferrars,nnp
37359,'s,pos
37360,way,nn
37361,treating,vbg
37362,yesterday,nn
37363,exceeding,vbg
37364,affable,rp
37365,wa,nn
37366,--,:
37367,know,vbp
37368,dreaded,vbd
37369,thought,nn
37370,seeing,vbg
37371,--,:
37372,moment,nn
37373,wa,vbp
37374,introduced,vbn
37375,wa,vbp
37376,affability,nn
37377,behaviour,nn
37378,really,rb
37379,seem,vb
37380,say,vb
37381,quite,rb
37382,took,vbd
37383,fancy,nn
37384,wa,vbz
37385,--,:
37386,saw,vbd
37387,wa,vb
37388,quite,vbp
37389,struck,jj
37390,'',''
37391,``,``
37392,wa,vbz
37393,certainly,rb
37394,civil,jj
37395,'',''
37396,``,``
37397,civil,nnp
37398,--,:
37399,see,vbp
37400,nothing,nn
37401,civility,nn
37402,--,:
37403,saw,vbd
37404,vast,jj
37405,deal,nn
37406,kindness,nn
37407,fell,vbd
37408,share,nn
37409,nobody,nn
37410,--,:
37411,pride,nn
37412,hauteur,nn
37413,sister,nn
37414,--,:
37415,sweetness,nn
37416,affability,nn
37417,'',''
37418,elinor,nnp
37419,wished,vbd
37420,talk,vb
37421,something,nn
37422,else,rb
37423,lucy,nnp
37424,still,rb
37425,pressed,vbd
37426,reason,nn
37427,happiness,nn
37428,elinor,nnp
37429,wa,vbp
37430,obliged,vbn
37431,go,vb
37432,on.,rb
37433,--,:
37434,'',''
37435,undoubtedly,rb
37436,known,vbn
37437,engagement,nn
37438,'',''
37439,said,vbd
37440,``,``
37441,nothing,nn
37442,could,md
37443,flattering,vbg
37444,treatment,nn
37445,--,:
37446,wa,vbz
37447,case,nn
37448,'',''
37449,--,:
37450,'',''
37451,guessed,vbd
37452,would,md
37453,say,vb
37454,'',''
37455,--,:
37456,replied,vbd
37457,lucy,nnp
37458,quickly,rb
37459,--,:
37460,'',''
37461,wa,vbz
37462,reason,nn
37463,world,nn
37464,mrs.,nnp
37465,ferrars,nnp
37466,seem,vb
37467,like,vb
37468,liking,nn
37469,every,dt
37470,thing,nn
37471,sha,vbp
37472,n't,rb
37473,talk,vb
37474,satisfaction,nn
37475,sure,jj
37476,end,nn
37477,well,rb
37478,difficulty,nn
37479,used,vbd
37480,think,vb
37481,mrs.,nnp
37482,ferrars,nnp
37483,charming,vbg
37484,woman,nn
37485,sister,nn
37486,delightful,jj
37487,woman,nn
37488,indeed,rb
37489,--,:
37490,wonder,vbp
37491,never,rb
37492,hear,vb
37493,say,vbp
37494,agreeable,jj
37495,mrs.,nnp
37496,dashwood,nnp
37497,wa,nn
37498,'',''
37499,elinor,nnp
37500,answer,nn
37501,make,vb
37502,attempt,vb
37503,``,``
37504,ill,jj
37505,miss,nnp
37506,dashwood,nnp
37507,--,:
37508,seem,vbp
37509,low,jj
37510,--,:
37511,n't,rb
37512,speak,vb
37513,--,:
37514,sure,vbp
37515,n't,rb
37516,well,rb
37517,'',''
37518,``,``
37519,never,rb
37520,wa,vbp
37521,better,jjr
37522,health,nn
37523,'',''
37524,``,``
37525,glad,jj
37526,heart,nn
37527,really,rb
37528,look,vb
37529,sorry,vbn
37530,ill,vbp
37531,greatest,jjs
37532,comfort,nn
37533,world,nn
37534,--,:
37535,heaven,nnp
37536,know,vbp
37537,done,vbn
37538,without,in
37539,friendship,nn
37540,'',''
37541,--,:
37542,elinor,nnp
37543,tried,vbd
37544,make,vb
37545,civil,jj
37546,answer,nn
37547,though,in
37548,doubting,vbg
37549,success,nn
37550,seemed,vbd
37551,satisfy,vb
37552,lucy,nnp
37553,directly,rb
37554,replied,vbd
37555,'',''
37556,indeed,rb
37557,perfectly,rb
37558,convinced,vbn
37559,regard,nn
37560,next,jj
37561,edward,nnp
37562,'s,pos
37563,love,nn
37564,greatest,jjs
37565,comfort,nn
37566,have.,vbp
37567,--,:
37568,poor,nnp
37569,edward,nnp
37570,--,:
37571,one,cd
37572,good,jj
37573,thing,nn
37574,shall,md
37575,able,jj
37576,meet,vb
37577,meet,vb
37578,pretty,rb
37579,often,rb
37580,lady,nnp
37581,middleton,nnp
37582,'s,pos
37583,delighted,vbn
37584,mrs.,nnp
37585,dashwood,nnp
37586,shall,md
37587,good,jj
37588,deal,nn
37589,harley,nnp
37590,street,nnp
37591,dare,vbp
37592,say,vb
37593,edward,nnp
37594,spends,vbz
37595,half,pdt
37596,time,nn
37597,sister,nn
37598,--,:
37599,besides,in
37600,lady,nnp
37601,middleton,nnp
37602,mrs.,nnp
37603,ferrars,nnp
37604,visit,vb
37605,--,:
37606,mrs.,nnp
37607,ferrars,nnp
37608,sister,nn
37609,good,jj
37610,say,vb
37611,always,rb
37612,glad,jj
37613,see,vb
37614,me.,nns
37615,--,:
37616,charming,vbg
37617,woman,nn
37618,--,:
37619,sure,jj
37620,ever,rb
37621,tell,vbp
37622,sister,nn
37623,think,vbp
37624,speak,vb
37625,high,jj
37626,'',''
37627,elinor,nnp
37628,would,md
37629,give,vb
37630,encouragement,nn
37631,hope,vb
37632,tell,vb
37633,sister,nn
37634,lucy,nnp
37635,continued,vbd
37636,``,``
37637,sure,jj
37638,seen,vbn
37639,moment,nn
37640,mrs.,nnp
37641,ferrars,nnp
37642,took,vbd
37643,dislike,nn
37644,made,vbn
37645,formal,jj
37646,courtesy,nn
37647,instance,nn
37648,without,in
37649,saying,vbg
37650,word,nn
37651,never,rb
37652,took,vbd
37653,notice,nn
37654,never,rb
37655,looked,vbd
37656,pleasant,jj
37657,way,nn
37658,--,:
37659,know,vbp
37660,mean,vbp
37661,--,:
37662,treated,vbn
37663,forbidding,vbg
37664,sort,nn
37665,way,nn
37666,gave,vbd
37667,despair,nn
37668,could,md
37669,stood,vbn
37670,dislike,vb
37671,know,vbp
37672,violent,jj
37673,'',''
37674,elinor,nnp
37675,wa,nn
37676,prevented,vbd
37677,making,vbg
37678,reply,nn
37679,civil,jj
37680,triumph,nn
37681,door,nn
37682,'s,pos
37683,thrown,jj
37684,open,jj
37685,servant's,nn
37686,announcing,vbg
37687,mr.,nnp
37688,ferrars,nnp
37689,edward,nnp
37690,'s,pos
37691,immediately,rb
37692,walking,vbg
37693,wa,vbz
37694,awkward,jj
37695,moment,nn
37696,countenance,nn
37697,shewed,nn
37698,wa,vbz
37699,looked,vbd
37700,exceedingly,rb
37701,foolish,jj
37702,edward,nnp
37703,seemed,vbd
37704,great,jj
37705,inclination,nn
37706,walk,vb
37707,room,nn
37708,advance,vb
37709,farther,rb
37710,circumstance,nn
37711,unpleasantest,jj
37712,form,nn
37713,would,md
37714,anxious,jj
37715,avoid,vb
37716,fallen,vbn
37717,them.,nns
37718,--,:
37719,three,cd
37720,together,rb
37721,together,rb
37722,without,in
37723,relief,nn
37724,person,nn
37725,lady,nn
37726,recovered,vbd
37727,first,rb
37728,wa,vbz
37729,lucy's,nnp
37730,business,nn
37731,put,vb
37732,forward,rb
37733,appearance,nn
37734,secrecy,nn
37735,must,md
37736,still,rb
37737,kept,vbn
37738,could,md
37739,therefore,rb
37740,look,nnp
37741,tenderness,nn
37742,slightly,rb
37743,addressing,vbg
37744,said,vbd
37745,elinor,nnp
37746,anxious,jj
37747,wa,nn
37748,sake,nn
37749,well,rb
37750,forced,vbd
37751,moment,nn
37752,'s,pos
37753,recollection,nn
37754,welcome,vb
37755,look,nn
37756,manner,nn
37757,almost,rb
37758,easy,jj
37759,almost,rb
37760,open,jj
37761,another,dt
37762,struggle,nn
37763,another,dt
37764,effort,nn
37765,still,rb
37766,improved,vbn
37767,would,md
37768,allow,vb
37769,presence,nn
37770,lucy,nnp
37771,consciousness,nn
37772,injustice,nn
37773,towards,nns
37774,deter,vb
37775,saying,vbg
37776,wa,vbd
37777,happy,jj
37778,see,vb
37779,much,rb
37780,regretted,vbn
37781,home,nn
37782,called,vbd
37783,berkeley,nnp
37784,street,nnp
37785,would,md
37786,frightened,vbn
37787,paying,vbg
37788,attention,nn
37789,friend,nn
37790,almost,rb
37791,relation,nn
37792,due,jj
37793,observant,jj
37794,eye,nn
37795,lucy,nnp
37796,though,in
37797,soon,rb
37798,perceived,vbd
37799,narrowly,rb
37800,watching,vbg
37801,manner,nn
37802,gave,vbd
37803,re-assurance,nn
37804,edward,nnp
37805,courage,nn
37806,enough,rb
37807,sit,vb
37808,embarrassment,nn
37809,still,rb
37810,exceeded,vbd
37811,lady,nn
37812,proportion,nn
37813,case,nn
37814,rendered,vbd
37815,reasonable,jj
37816,though,in
37817,sex,nn
37818,might,md
37819,make,vb
37820,rare,jj
37821,heart,nn
37822,indifference,nn
37823,lucy,nnp
37824,'s,pos
37825,could,md
37826,conscience,nn
37827,quite,pdt
37828,ease,nn
37829,elinor,nnp
37830,'s,pos
37831,lucy,nnp
37832,demure,nn
37833,settled,vbd
37834,air,nn
37835,seemed,vbd
37836,determined,vbn
37837,make,vb
37838,contribution,nn
37839,comfort,nn
37840,others,nns
37841,would,md
37842,say,vb
37843,word,nn
37844,almost,rb
37845,every,dt
37846,thing,nn
37847,said,vbd
37848,proceeded,vbd
37849,elinor,nnp
37850,wa,vbd
37851,obliged,vbn
37852,volunteer,vb
37853,information,nn
37854,mother,nn
37855,'s,pos
37856,health,nn
37857,coming,vbg
37858,town,nn
37859,&,cc
37860,c.,nn
37861,edward,nnp
37862,ought,md
37863,inquired,vbn
37864,never,rb
37865,exertion,nn
37866,stop,vb
37867,soon,rb
37868,afterwards,nns
37869,felt,vbd
37870,heroically,rb
37871,disposed,vbd
37872,determine,vb
37873,pretence,nn
37874,fetching,vbg
37875,marianne,nnp
37876,leave,vb
37877,others,nns
37878,really,rb
37879,handsomest,jjs
37880,manner,nn
37881,loitered,vbd
37882,away,rb
37883,several,jj
37884,minute,nn
37885,landing-place,nn
37886,high-minded,jj
37887,fortitude,nn
37888,went,vbd
37889,sister,nn
37890,wa,vbz
37891,done,vbn
37892,however,rb
37893,wa,vbd
37894,time,nn
37895,rapture,nn
37896,edward,nnp
37897,cease,vb
37898,marianne,nnp
37899,'s,pos
37900,joy,nn
37901,hurried,vbd
37902,drawing-room,nn
37903,immediately,rb
37904,pleasure,nn
37905,seeing,vbg
37906,wa,vbp
37907,like,in
37908,every,dt
37909,feeling,nn
37910,strong,jj
37911,strongly,rb
37912,spoken,vbn
37913,met,vbd
37914,hand,nn
37915,would,md
37916,taken,vbn
37917,voice,nn
37918,expressed,vbd
37919,affection,nn
37920,sister,nn
37921,``,``
37922,dear,jj
37923,edward,nnp
37924,'',''
37925,cried,vbd
37926,``,``
37927,moment,nn
37928,great,jj
37929,happiness,nn
37930,--,:
37931,would,md
37932,almost,rb
37933,make,vb
37934,amends,nns
37935,every,dt
37936,thing,nn
37937,'',''
37938,edward,nnp
37939,tried,vbd
37940,return,vb
37941,kindness,nn
37942,deserved,vbd
37943,witness,nn
37944,dared,vbd
37945,say,vb
37946,half,nn
37947,really,rb
37948,felt,vbd
37949,sat,vbd
37950,moment,nn
37951,two,cd
37952,silent,jj
37953,marianne,nnp
37954,wa,vbd
37955,looking,vbg
37956,speaking,jj
37957,tenderness,nn
37958,sometimes,rb
37959,edward,nnp
37960,sometimes,rb
37961,elinor,nnp
37962,regretting,vbg
37963,delight,nn
37964,checked,vbn
37965,lucy,nnp
37966,'s,pos
37967,unwelcome,jj
37968,presence,nn
37969,edward,nnp
37970,wa,vbd
37971,first,jj
37972,speak,vb
37973,wa,vbz
37974,notice,vb
37975,marianne,nnp
37976,'s,pos
37977,altered,jj
37978,look,nn
37979,express,vb
37980,fear,nn
37981,finding,vbg
37982,london,nnp
37983,agree,nn
37984,``,``
37985,oh,uh
37986,n't,rb
37987,think,vb
37988,'',''
37989,replied,vbd
37990,spirited,jj
37991,earnestness,nn
37992,though,in
37993,eye,nn
37994,filled,vbn
37995,tear,nn
37996,spoke,vbd
37997,``,``
37998,n't,rb
37999,think,vb
38000,health,nn
38001,elinor,nnp
38002,well,rb
38003,see,vbp
38004,must,md
38005,enough,jj
38006,u,jj
38007,'',''
38008,remark,nn
38009,wa,vbz
38010,calculated,vbn
38011,make,vb
38012,edward,nnp
38013,elinor,nnp
38014,easy,jj
38015,conciliate,vb
38016,good,jj
38017,lucy,nnp
38018,looked,vbd
38019,marianne,nnp
38020,benignant,jj
38021,expression,nn
38022,``,``
38023,like,in
38024,london,nnp
38025,'',''
38026,said,vbd
38027,edward,nnp
38028,willing,jj
38029,say,vb
38030,thing,nn
38031,might,md
38032,introduce,vb
38033,another,dt
38034,subject,nn
38035,``,``
38036,expected,vbd
38037,much,jj
38038,pleasure,nn
38039,found,vbn
38040,none,nn
38041,sight,nn
38042,edward,nnp
38043,comfort,nn
38044,ha,vbz
38045,afforded,vbn
38046,thank,vb
38047,heaven,nnp
38048,always,rb
38049,'',''
38050,paused,vbd
38051,--,:
38052,one,cd
38053,spoke,nn
38054,``,``
38055,think,vbp
38056,elinor,nnp
38057,'',''
38058,presently,rb
38059,added,vbd
38060,``,``
38061,must,md
38062,employ,vb
38063,edward,nnp
38064,take,vb
38065,care,nn
38066,u,nn
38067,return,nn
38068,barton,nnp
38069,week,nn
38070,two,cd
38071,suppose,vbp
38072,shall,md
38073,going,vbg
38074,trust,vbp
38075,edward,nnp
38076,unwilling,jj
38077,accept,vb
38078,charge,nn
38079,'',''
38080,poor,nnp
38081,edward,nnp
38082,muttered,vbd
38083,something,nn
38084,wa,vbd
38085,nobody,nn
38086,knew,vbd
38087,even,rb
38088,marianne,nnp
38089,saw,vbd
38090,agitation,nn
38091,could,md
38092,easily,rb
38093,trace,vb
38094,whatever,vb
38095,cause,nn
38096,best,jjs
38097,pleased,jj
38098,wa,wp
38099,perfectly,rb
38100,satisfied,vbn
38101,soon,rb
38102,talked,vbd
38103,something,nn
38104,else,rb
38105,``,``
38106,spent,vbd
38107,day,nn
38108,edward,nnp
38109,harley,nnp
38110,street,nnp
38111,yesterday,nn
38112,dull,jj
38113,wretchedly,rb
38114,dull,jj
38115,--,:
38116,much,jj
38117,say,vb
38118,head,nn
38119,said,vbd
38120,'',''
38121,admirable,jj
38122,discretion,nn
38123,defer,vb
38124,assurance,nn
38125,finding,vbg
38126,mutual,jj
38127,relative,nn
38128,disagreeable,jj
38129,ever,rb
38130,particularly,rb
38131,disgusted,vbn
38132,mother,nn
38133,till,in
38134,private,jj
38135,``,``
38136,edward,nnp
38137,--,:
38138,come,vb
38139,'',''
38140,``,``
38141,wa,vbp
38142,engaged,vbn
38143,elsewhere,rb
38144,'',''
38145,``,``
38146,engaged,vbd
38147,wa,vbd
38148,friend,nn
38149,met,vbn
38150,'',''
38151,``,``
38152,perhaps,rb
38153,miss,nnp
38154,marianne,nnp
38155,'',''
38156,cried,vbd
38157,lucy,nnp
38158,eager,jj
38159,take,vb
38160,revenge,nn
38161,``,``
38162,think,vbp
38163,young,jj
38164,men,nns
38165,never,rb
38166,stand,vbp
38167,upon,in
38168,engagement,nn
38169,mind,nn
38170,keep,vb
38171,little,vbz
38172,well,rb
38173,great,jj
38174,'',''
38175,elinor,nnp
38176,wa,vbd
38177,angry,jj
38178,marianne,nnp
38179,seemed,vbd
38180,entirely,rb
38181,insensible,jj
38182,sting,nn
38183,calmly,rb
38184,replied,vbd
38185,'',''
38186,indeed,rb
38187,seriously,rb
38188,speaking,vbg
38189,sure,jj
38190,conscience,nn
38191,kept,vbd
38192,edward,nnp
38193,harley,nnp
38194,street,nnp
38195,really,rb
38196,believe,vb
38197,delicate,jj
38198,conscience,nn
38199,world,nn
38200,scrupulous,jj
38201,performing,vbg
38202,every,dt
38203,engagement,nn
38204,however,rb
38205,minute,nn
38206,however,rb
38207,may,md
38208,make,vb
38209,interest,nn
38210,pleasure,nn
38211,fearful,jj
38212,giving,vbg
38213,pain,nn
38214,wounding,vbg
38215,expectation,nn
38216,incapable,jj
38217,selfish,jj
38218,body,nn
38219,ever,rb
38220,saw,vbd
38221,edward,nnp
38222,say,vb
38223,never,rb
38224,hear,vb
38225,praised,jj
38226,--,:
38227,must,md
38228,friend,nn
38229,mine,nn
38230,accept,vb
38231,love,nn
38232,esteem,nn
38233,must,md
38234,submit,vb
38235,open,jj
38236,commendation,nn
38237,'',''
38238,nature,nn
38239,commendation,nn
38240,present,jj
38241,case,nn
38242,however,rb
38243,happened,vbd
38244,particularly,rb
38245,ill-suited,jj
38246,feeling,nn
38247,two,cd
38248,third,nn
38249,auditor,nn
38250,wa,nns
38251,unexhilarating,jj
38252,edward,nnp
38253,soon,rb
38254,got,vbd
38255,go,vb
38256,away,rb
38257,``,``
38258,going,vbg
38259,soon,rb
38260,'',''
38261,said,vbd
38262,marianne,nnp
38263,``,``
38264,dear,jj
38265,edward,nnp
38266,must,md
38267,'',''
38268,drawing,vbg
38269,little,jj
38270,aside,nn
38271,whispered,vbd
38272,persuasion,nn
38273,lucy,nnp
38274,could,md
38275,stay,vb
38276,much,rb
38277,longer,rbr
38278,even,rb
38279,encouragement,nn
38280,failed,vbd
38281,would,md
38282,go,vb
38283,lucy,nnp
38284,would,md
38285,outstaid,vbn
38286,visit,nn
38287,lasted,vbd
38288,two,cd
38289,hour,nn
38290,soon,rb
38291,afterwards,nns
38292,went,vbd
38293,away,rb
38294,``,``
38295,bring,vb
38296,often,rb
38297,'',''
38298,said,vbd
38299,marianne,nnp
38300,leaving,vbg
38301,``,``
38302,could,md
38303,see,vbp
38304,wanted,vbd
38305,gone,vbn
38306,--,:
38307,teazing,nn
38308,edward,nnp
38309,'',''
38310,``,``
38311,--,:
38312,friend,nn
38313,lucy,nnp
38314,ha,vbp
38315,longest,jjs
38316,known,vbn
38317,natural,jj
38318,like,vb
38319,see,vb
38320,well,nn
38321,'',''
38322,marianne,nnp
38323,looked,vbd
38324,steadily,rb
38325,said,vbd
38326,``,``
38327,know,vbp
38328,elinor,nnp
38329,kind,nn
38330,talking,vbg
38331,bear,vb
38332,hope,vbp
38333,assertion,nn
38334,contradicted,vbd
38335,must,md
38336,suppose,vb
38337,case,nn
38338,ought,md
38339,recollect,vb
38340,last,jj
38341,person,nn
38342,world,nn
38343,descend,vb
38344,tricked,vbn
38345,assurance,nn
38346,really,rb
38347,wanted,vbn
38348,'',''
38349,left,vbd
38350,room,nn
38351,elinor,nnp
38352,dared,vbd
38353,follow,vb
38354,say,vb
38355,bound,nn
38356,wa,nn
38357,promise,nn
38358,secrecy,nn
38359,lucy,nnp
38360,could,md
38361,give,vb
